125.91	3.31
126.6	5.4
85.7	34.59
125.79	5.14
121.64	23.83
121.49	23.95
126.19	5.06
126.69	4.85
104.46	30.72
126.54	27.16
95.09	31.98
77.4	39.91
77.21	39.83
77.18	39.83
83.58	41.2
74.7	35.5
94.28	6.26
125.64	4.42
104.83	29.6
125.63	6.13
125.2	6.6
125.43	6.27
125.78	6.55
125.33	6.62
125.63	6
125.25	6.55
127.11	4.78
93.45	13.63
95.91	23.05
94.17	45.86
106.72	22.86
132.28	31.65
101.39	19.33
101.35	19.42
125.16	7.68
94.29	7.04
94.55	6.72
126.3	5.6
122.8	14.52
125.2	7.1
125.19	6.71
125.2	6.85
125.1	6.8
125.23	6.53
125.05	6.75
102.71	35.14
73.68	33.02
122.63	24.02
126.73	7.34
125.54	6.72
125.18	6.64
125.08	6.78
110.52	22.16
127.96	27.96
128.16	28.01
126.6	5.69
73.8	32.94
126.53	4.91
100.31	38.57
87.5	50.6
126.55	3.95
126.4	6.7
104.82	29.58
126.6	3.9
120.85	13.86
94.59	21.02
116.32	14.64
95.39	22.75
130.9	27.99
121.58	23.77
94.49	18.46
121.9	24.52
121.7	23.61
121.87	20.98
121.8	21.06
121.78	21.03
121.76	21
124.49	25.12
92.94	27.63
128.2	29.2
126.2	9.1
123.08	23.8
125.19	6.56
104.78	28.4
124.49	8.81
104.94	28.4
104.95	28.39
104.72	28.47
104.96	28.34
124.53	5.98
121.65	22.78
126.62	6.24
92.85	13.64
124.74	45.32
130.86	29.57
120.95	19.62
132.21	31.45
131.92	31.7
132.2	31.51
93.38	10.77
120.89	19.04
95.83	26.23
121.17	12.4
126.65	4.17
126.57	9.4
126.38	9.81
126.38	9.74
94.55	28.4
125.2	11.9
120.4	15
121.6	24.08
129.54	26.28
94.17	6.9
94.18	7.05
128.18	25
121.61	23.96
129.57	26.31
95.4	12.85
120.85	22.95
120.87	22.96
93.97	7.2
93.84	7.33
94.5	7.8
125.91	10.45
93.97	6.96
93.91	7.04
94.01	7.11
94.06	7.42
131.41	30.42
90.89	38.28
132.39	31.93
132.37	31.88
93.15	13.88
93.05	13.79
121.02	13.5
126.1	10.45
121.33	22.46
126.76	8.49
120.3	18.86
94.16	7.01
124.88	25.44
126.92	6.85
126.75	4.31
96.37	27.37
126.37	9.76
126.53	9.28
126.24	9.42
126.2	10
126.51	9.33
120.69	15.73
74.2	35.1
122.46	23.78
126.39	9.6
131.57	29.78
121.14	19.43
94.14	7.12
128.95	3.13
127.1	5.81
75.63	39.59
131.36	30.49
122	7.8
126.23	4.06
104.88	28.19
133.83	38.32
126.83	5.98
96.61	26.49
87.63	30.35
74.74	39.1
104.95	28.24
120.87	13.65
125.83	6.12
126.23	4.01
96.92	27.31
118.6	23.33
130.26	30.27
130.97	28.92
124.13	7.31
77.61	40.22
102.09	27.62
126.55	8.67
126.57	8.56
133.3	41.78
122.6	24.08
122.65	24.05
82.53	44.19
128.13	27.94
129.42	26.55
80.7	34.32
97.41	4.08
126.11	10.16
129.75	26.68
96.2	5.2
129.72	26.49
129.84	26.57
129.76	26.69
129.65	26.6
129.73	26.45
129.7	26.61
129.78	26.57
129.66	26.57
129.68	26.65
129.75	26.61
129.81	26.7
105.67	32.75
90.22	26.53
132.1	39.63
126.3	10.8
126.5	7.25
101.53	23.26
76.98	39.51
120.98	13.61
91.67	10.29
126.19	10.73
102.73	24.19
102.72	24.18
81.11	35.19
92.29	34.84
130.17	25.66
92.96	4.44
126.69	3.08
96.25	14.21
125.5	5.63
120.8	13.95
126.17	9.98
95.9	18.07
120.07	14.59
125.8	6.2
126.3	6.5
131.76	31.11
126.8	4.6
124.69	45.31
123.96	6.76
125.73	9.9
96.56	34.57
123.95	14.42
122.3	24.1
95.95	18.16
94.48	22.84
91.54	10.79
127.62	4.52
95.83	18.04
122.28	18.09
126.94	6.84
132.68	35.21
126.88	7.14
120.96	24.11
120.59	20.71
120.53	23.33
125.47	11.36
123.84	24.21
121.84	24.3
120.5	19.7
96.2	4.8
121.61	23.89
121.8	24.1
121.72	24.08
121.75	24
121.81	24.04
121.8	24.02
121.7	24.15
121.75	24.1
121.7	24.15
121.65	24.1
121.82	24.14
121.76	24.11
121.7	24.2
121.88	24.21
91.83	8.08
123.75	25.01
96.1	18.4
96.1	17.99
96.03	17.98
96.1	18.38
94.67	24.41
129.67	29.43
94.25	21.91
126.76	3.78
132.41	30.44
132.1	30.6
95.06	29.83
132.17	30.49
101.88	35.14
93.8	11.58
133.73	38.3
130.45	27.15
107.99	29.39
120.6	23.7
94.95	29.85
95	29.75
129.48	35.98
125.5	26.7
120.7	23.65
120.87	14.03
131.23	28.35
130.69	30.67
95.14	11.61
128.71	3.5
105.05	32.25
125.15	7.46
120.97	13.54
121.86	23.42
83.45	42.1
93.11	9.98
127	6.4
120.89	19.63
128.45	28.38
131.47	29.81
120.88	13.99
124.42	9.11
82.89	44.27
103.82	33.2
125.63	6.03
130.08	27.04
124.77	45.29
131.9	40.65
130.6	31.38
124.87	10.96
124.65	11.2
103.56	37.99
126.28	24.36
122.6	25
122.53	24.95
120.42	15.11
123.95	9.32
121.45	23.35
130.18	27.25
75.3	37.6
125.59	25.33
126.39	24.47
121.91	21.41
131.67	30.56
124.92	5.51
100.25	20.75
122.39	25.1
127.3	5.8
133.67	38.61
125.24	7.39
127.2	5.75
127.6	5.05
127.47	5.34
127.37	5.72
125.51	12.79
121.19	13.71
121.2	13.49
118.93	14.91
121.01	13.74
85.12	47.22
127.16	4.56
99.8	25.89
125.47	9.58
92.26	6.07
95.7	17.12
130.79	30.73
125.66	9.67
132.37	32.37
96.9	4.7
96.1	4.91
95.76	4.69
98.5	3.4
120.12	22.85
125.4	9.85
79.43	30.81
83.29	30.71
98.4	3.4
132.98	41.69
122.65	4.41
92.06	24.29
128.73	3.5
128.73	3.48
95.82	3.81
121.03	19.41
125.46	11.42
119.62	16.06
84.81	37.25
125.96	9.67
121.25	22.85
86.3	43.8
96.35	5.3
92.23	32.28
127.99	4.3
121.38	22.92
86.51	27.57
74.26	39.17
74.1	39.2
74.04	39.26
122.38	24.14
126.4	4.5
126.73	6.13
125.28	25.43
134.44	35.09
133.87	35.36
95.02	32.89
120.99	13.6
121.35	22.63
128.92	27.13
126.46	6.58
99.61	30.11
99.6	30.08
88.01	49.99
125.59	5.6
129.12	35.75
129.27	35.65
126.24	8.44
131.03	32.51
94.68	20.98
127.11	5.56
122.3	10.66
125.8	5.49
111.54	24.09
125.75	9.59
128.95	26.35
73.32	39.51
73.4	39.43
123.53	23.52
120.72	20.61
130.39	26.82
130.25	26.99
130.27	26.96
121.05	16.64
122.48	25.45
126.65	24.42
130.26	27.02
129.23	30.96
87.59	28.42
87.62	28.27
99.58	26.08
129.4	31.1
121.9	24.86
122.02	24.83
122	24.68
95.08	32.01
91.54	11.08
129.4	31.2
129.04	31.13
121.28	23.26
121.8	24.26
121.71	24.23
121.04	21.04
130.6	32.52
131.26	32.9
130.84	32.66
131.11	32.62
131.54	33.13
131.33	32.84
131.13	32.82
130.91	32.77
130.59	32.74
130.8	32.75
131.98	28.39
130.74	32.63
130.75	32.73
131.15	32.55
130.95	32.69
130.6	32.7
122.27	7.7
94.86	23.14
126.53	4.11
126.7	4.2
125.33	4.55
129.39	29.6
120.16	18.46
123.65	23.72
125.48	4.87
120.89	23.06
94.5	5.4
121.79	24.06
120.54	22.94
123.43	25.35
127	3.45
101.65	37.66
121.45	22.88
126.41	9.31
84.12	42.19
91.67	32.62
125.61	12.17
126.85	3.83
129.94	27.71
132.83	30.49
93.58	24.79
129.95	44.81
117.9	3.7
81.8	29.5
126.21	3.71
127.39	3.27
73.4	38.7
73.1	38.62
126.85	3.54
94.78	22.53
125.9	4.3
100.39	38.01
129.08	31.05
128.81	31.21
73.05	40.41
128.72	31.22
128.8	31.4
95	7
128.75	31.05
94.43	6.34
94.27	6.88
94.5	6.38
94.5	6.8
94.28	6.61
94.28	6.39
94.47	6.43
94.43	6.8
94.76	7
94.37	6.77
119.9	16.63
125.79	5.08
121.95	24.95
121.7	22.75
99.44	25.04
120.75	13.85
122	24.93
126.58	3.41
98.2	34.36
123.8	5.4
121.9	24.25
121.9	24.35
130.8	29.12
125	4.12
121.54	23.93
122.37	24.06
120.28	18.8
120.66	13.34
127.32	26.69
73.3	33.9
121.02	18.99
126.78	9.09
132.2	32.74
125.96	4.29
120.67	18.21
126.19	9.96
94.84	11.22
78.15	37.56
90.41	26.59
88.39	41.72
126.1	5.2
126.04	3.65
116.6	6.1
86.38	27.79
84.6	27.8
86.22	27.77
86.01	27.95
86.5	27.6
86.05	27.5
86.25	27.64
85.88	27.49
86.15	27.85
120.56	24.47
91.95	10.66
128.61	25.89
88.28	27.06
85.8	27.65
85.95	27.75
84.95	27.7
122.54	23.98
85.9	28.2
87.25	28.4
85.77	27.87
85.83	27.78
85.51	27.74
85.4	28.15
84.78	28.22
85.6	27.42
84.65	28.15
122.48	24.05
122.47	24.1
122.51	24.01
106.37	39.76
124.4	9.6
108.84	26.58
121.71	23.81
126.1	5.6
126.56	3.75
125.98	5.97
98.94	23.5
126.02	4.33
128.57	28.08
73.3	34.7
119.96	5.98
126.3	6
85.67	44.11
121.5	22.6
92.24	13.2
120.93	13.75
126.13	11.35
126.49	9.24
126.36	9.5
83.55	33.04
124.67	13.79
95.5	4.1
122.43	9.75
127.26	5.63
119.89	4.3
120.86	13.83
120.94	13.66
103.2	29.3
120.25	14.99
77.3	40.15
121.7	24.25
130.89	29.14
120.88	13.67
121.5	8.6
96.98	4.55
126.07	11.36
94.63	24.53
126.06	11.34
94.37	6.35
97.62	3.35
122.4	25.45
100.5	23.33
100.49	23.32
128.26	3.2
126.68	5.48
123.15	6.15
101.75	30.2
101.68	30.29
120.1	20.55
93.47	23.56
122.05	24.95
131.81	30.44
120.48	19.27
120.35	19.78
94.12	7.24
120.27	19.94
120.5	19.5
120.29	19.81
120.28	19.75
94.33	20.65
77.45	42.1
94.2	7.33
94.06	7.28
127.03	9.94
126.3	4.77
94.99	4.77
94.06	7.09
126.83	9.37
126.74	9.65
128.81	27.22
128.2	29.75
93.4	3.57
93.87	12.79
100.55	23.4
125.99	10.82
122.14	10.92
120.87	14.88
97.79	36.42
102.74	28.38
95.25	12.21
121.36	22.78
125.49	6.83
93.16	22.24
125.8	25.53
122.6	15.18
132.11	32.09
103.51	28.12
127.96	28.18
127.22	5.86
127.58	4.77
103.33	27.11
85.51	29.1
128.11	28.02
128.08	28.06
95.2	12.55
93.04	14.43
125.55	10.31
126.46	5.71
125.9	26.2
78.23	39.31
120.8	13.5
122.24	9.77
126.32	9.28
126.95	8.85
126.5	9.3
126.73	9.38
126.71	9.21
97.8	25.02
97.83	24.98
88.15	18.35
121.49	23.76
94	3.3
92.76	3.72
122.04	9.38
125.74	5.63
99.42	19.39
99.64	19.65
99.61	19.56
94.31	43.06
119.98	19.96
126.43	9.62
119.88	17.94
123.4	3.92
103.57	28.14
86.51	31.34
131.58	28.19
82.31	36.01
94.03	7.45
94.06	7.62
93.97	6.98
94.1	6.94
94.09	7.28
93.89	7.21
94.22	7.73
122.42	24.05
125.44	9.83
126.9	10.14
93.93	7.37
131.87	33.64
127.34	27.41
94.13	7.18
130.55	31.19
120.38	18.74
126.2	5
82.44	36
82.51	36.14
82.46	36.15
89.24	33.84
94.93	12.1
95.84	22.91
125.7	5.9
123.64	24.4
122.54	25.44
127.1	5
119.96	19.41
120.05	19.28
120.1	19.4
125.8	5.5
74.08	38.39
96.06	4.06
110.45	31.1
126.84	5.26
125.99	5.9
120.74	13.77
126.2	6.7
79.02	40.28
86.73	36.81
124.1	44.64
124.1	44.6
92.78	5.12
124.13	44.67
95.16	12.06
89.95	3.64
127.24	5.09
122.99	24.69
93.6	26.5
128.72	25.9
123.77	4.14
92.82	10.02
121.44	23.51
124.17	44.68
124.09	44.66
126.12	4.19
127.7	4.5
93.09	14.21
95.74	4.62
76.95	35.4
124.13	9.94
123.85	9.78
124.3	9.87
123.96	9.78
123.87	9.72
124.24	10.23
123.99	9.91
124.17	9.91
124	10
124.2	10.1
124.09	9.86
95.78	3.65
121.72	13.34
121.66	13.22
128.02	3.15
130.59	27.67
95.86	23
95.88	23.04
131.43	29.83
101.53	37.73
126.17	6.32
122.31	20.19
125.8	5.4
133.9	42.03
99.35	28.15
85.95	28.58
87.58	43.79
126.59	3.7
99.33	28.2
125.03	6.13
97.91	30.06
97.96	30.04
86.6	31.4
76.34	33.41
104.21	34.56
104.21	34.54
97.91	5.23
121.54	24.21
96.67	4.61
96.54	4.54
96.7	4.7
122.3	24
125.2	49.75
129.14	26.33
122.67	24.03
95.87	37.59
124.97	7.13
120.99	23.87
124.93	6.88
120.83	17.83
123.7	23.4
124.65	37.7
86.47	31.61
86.52	31.61
76.05	33.21
92.37	51.28
122.35	42.9
103	30.34
124.55	35.18
103.05	30.36
123.29	24.82
102.94	30.24
102.92	30.32
102.99	30.3
123.4	25.05
123.3	24.8
123.3	24.8
119.75	17.5
124.93	7.58
123.02	24.91
123.45	24.66
123.2	24.85
99.75	25.9
134.85	34.4
128.04	4.03
95.5	19.05
122.13	20.8
122.1	21.05
130.96	42.73
131.1	42.8
95.7	19.2
121.71	15.84
95.44	19.02
95.94	23.24
126.14	10
86.8	43.4
120.95	23.9
132.03	31.4
130.68	30.98
77.48	40.18
121.5	24.3
99.72	25.93
131.55	28.98
85.7	34.45
126.01	5.07
131.55	30.19
92.45	38.5
94.75	32.95
79.75	42.55
127	5.35
87.63	49.88
123.2	41.5
95.9	4.9
99.4	30.95
94.99	4.64
94.94	25.33
128.5	28.75
120.97	23.44
